donor_id,recommended_intervention,expected_retention_improvement,confidence_score,baseline_retention_prob,counterfactual_retention_prob
DON01352,camp_invitation,0.09099999999999997,0.72,0.47315733939748095,0.5641573393974809
DON03325,camp_invitation,0.09100000000000003,0.72,0.3897912777776828,0.4807912777776828
DON01191,camp_invitation,0.09099999999999997,0.72,0.5292100618754718,0.6202100618754718
DON03046,camp_invitation,0.09099999999999997,0.72,0.4293236565354056,0.5203236565354056
DON00819,camp_invitation,0.09100000000000003,0.72,0.3501476515730783,0.44114765157307834
DON02704,camp_invitation,0.09100000000000003,0.72,0.3600109613019562,0.4510109613019562
DON01863,phone_call,0.11199999999999993,0.8,0.3894274774665462,0.5014274774665461
DON01757,camp_invitation,0.09100000000000003,0.72,0.34090307096396494,0.43190307096396496
DON01499,camp_invitation,0.09100000000000003,0.72,0.38610089150459004,0.47710089150459006
DON02014,phone_call,0.11199999999999999,0.8,0.4042101632394467,0.5162101632394467
DON02930,camp_invitation,0.09100000000000003,0.72,0.3784877746954487,0.4694877746954487
DON02931,camp_invitation,0.09099999999999997,0.72,0.4208574040873493,0.5118574040873493
DON00066,camp_invitation,0.09099999999999997,0.72,0.4912532505873006,0.5822532505873006
DON02423,camp_invitation,0.09100000000000003,0.72,0.40857975243048983,0.49957975243048985
DON00537,camp_invitation,0.09099999999999997,0.72,0.43555495477167605,0.526554954771676
DON00982,camp_invitation,0.09100000000000003,0.72,0.3932126165140124,0.48421261651401243
DON02895,camp_invitation,0.09100000000000003,0.72,0.33381653440305226,0.4248165344030523
DON02497,phone_call,0.11200000000000004,0.8,0.39132280271965386,0.5033228027196539
DON01578,phone_call,0.07999999999999996,0.8,0.5629945901572702,0.6429945901572701
DON02612,phone_call,0.07999999999999996,0.8,0.5630776843130599,0.6430776843130599
DON00275,camp_invitation,0.09099999999999997,0.72,0.5295376854009458,0.6205376854009458
DON01423,phone_call,0.07999999999999996,0.8,0.5183721420618903,0.5983721420618903
DON02822,camp_invitation,0.09099999999999997,0.72,0.5087800331852127,0.5997800331852127
DON02454,phone_call,0.07999999999999996,0.8,0.5359162884765786,0.6159162884765785
DON00513,camp_invitation,0.09100000000000003,0.72,0.374767101429757,0.465767101429757
DON00344,phone_call,0.11199999999999999,0.8,0.34181270833344607,0.45381270833344606
DON03247,camp_invitation,0.09100000000000003,0.72,0.4626296470385865,0.5536296470385865
DON00866,phone_call,0.07999999999999996,0.8,0.6092884271011149,0.6892884271011148
DON01453,camp_invitation,0.09100000000000003,0.72,0.33922808899026957,0.4302280889902696
DON02330,phone_call,0.11199999999999999,0.8,0.318914861713691,0.430914861713691
DON02520,phone_call,0.07999999999999996,0.8,0.5535357554879734,0.6335357554879734
DON02211,camp_invitation,0.09099999999999997,0.72,0.4968893950573632,0.5878893950573632
DON02255,camp_invitation,0.09099999999999997,0.72,0.4282120333355255,0.5192120333355255
DON02512,camp_invitation,0.09100000000000003,0.72,0.40581225505873314,0.49681225505873317
DON00556,phone_call,0.11199999999999999,0.8,0.31758318147826753,0.4295831814782675
DON01136,phone_call,0.07999999999999996,0.8,0.5345394487696674,0.6145394487696674
DON01338,phone_call,0.07999999999999996,0.8,0.5073432791932861,0.5873432791932861
DON02063,phone_call,0.07999999999999996,0.8,0.5224229437926501,0.60242294379265
DON01282,phone_call,0.07999999999999996,0.8,0.6118326248743744,0.6918326248743744
DON01769,phone_call,0.07999999999999996,0.8,0.541304003129672,0.6213040031296719
DON03177,camp_invitation,0.09100000000000003,0.72,0.46695930941604974,0.5579593094160498
DON01480,phone_call,0.07999999999999996,0.8,0.5830443139274823,0.6630443139274823
DON00052,phone_call,0.07999999999999996,0.8,0.5352430963786495,0.6152430963786495
DON02095,phone_call,0.07999999999999996,0.8,0.5694097352864115,0.6494097352864114
DON00687,phone_call,0.07999999999999996,0.8,0.5836996074271075,0.6636996074271074
DON01876,phone_call,0.07999999999999996,0.8,0.5835405973758223,0.6635405973758223
DON03356,camp_invitation,0.09099999999999997,0.72,0.5191868496822867,0.6101868496822866
DON01588,phone_call,0.11199999999999993,0.8,0.4800703712912359,0.5920703712912359
DON02439,phone_call,0.07999999999999996,0.8,0.5934121687425561,0.673412168742556
DON01948,phone_call,0.07999999999999996,0.8,0.564428386966599,0.644428386966599
DON01996,phone_call,0.07999999999999996,0.8,0.6095663678295297,0.6895663678295296
DON02633,phone_call,0.07999999999999996,0.8,0.5898256577184583,0.6698256577184583
DON01514,phone_call,0.07999999999999996,0.8,0.5753867400750413,0.6553867400750413
DON00915,phone_call,0.07999999999999996,0.8,0.567172123514522,0.6471721235145219
DON03428,camp_invitation,0.09099999999999997,0.72,0.5720517353006922,0.6630517353006922
DON00420,phone_call,0.07999999999999996,0.8,0.5432873746258672,0.6232873746258671
DON01794,phone_call,0.07999999999999996,0.8,0.5818146521866805,0.6618146521866805
DON01406,phone_call,0.07999999999999996,0.8,0.6076170566077825,0.6876170566077825
DON01141,phone_call,0.07999999999999996,0.8,0.5802689425539016,0.6602689425539016
DON01807,phone_call,0.07999999999999996,0.8,0.6406100236658481,0.720610023665848
DON00685,phone_call,0.07999999999999996,0.8,0.5589739430491367,0.6389739430491367
DON01004,phone_call,0.11199999999999999,0.8,0.5140468880695255,0.6260468880695255
DON00533,phone_call,0.07999999999999996,0.8,0.6085855277711665,0.6885855277711664
DON03105,phone_call,0.11199999999999999,0.8,0.35236061643377437,0.46436061643377435
DON01156,phone_call,0.11199999999999999,0.8,0.32815250357130127,0.44015250357130126
DON00216,camp_invitation,0.09099999999999997,0.72,0.5071466958542965,0.5981466958542965
DON00098,camp_invitation,0.09099999999999997,0.72,0.5555426734900109,0.6465426734900108
DON02815,camp_invitation,0.09099999999999997,0.72,0.5112039424297395,0.6022039424297395
DON01465,camp_invitation,0.09100000000000003,0.72,0.3783590371944275,0.4693590371944275
DON02170,phone_call,0.07999999999999996,0.8,0.5760549815088716,0.6560549815088715
DON01947,phone_call,0.07999999999999996,0.8,0.6484371818060979,0.7284371818060978
DON01813,camp_invitation,0.09100000000000003,0.72,0.41389287674613523,0.5048928767461353
DON02097,phone_call,0.11200000000000004,0.8,0.42331596859930115,0.5353159685993012
DON00709,camp_invitation,0.09100000000000003,0.72,0.4309082469445901,0.5219082469445901
DON00539,camp_invitation,0.09100000000000003,0.72,0.39998540708538305,0.4909854070853831
DON03229,camp_invitation,0.09100000000000003,0.72,0.4473964440309946,0.5383964440309946
DON00847,phone_call,0.11200000000000004,0.8,0.4199039176516875,0.5319039176516875
DON02557,phone_call,0.11199999999999999,0.8,0.3288073037164685,0.4408073037164685
DON03226,phone_call,0.07999999999999996,0.8,0.5553015390812344,0.6353015390812343
DON00398,phone_call,0.07999999999999996,0.8,0.5865335391399173,0.6665335391399173
DON02934,camp_invitation,0.09099999999999997,0.72,0.5606889631583769,0.6516889631583769
DON00506,phone_call,0.11199999999999999,0.8,0.4018493175362786,0.5138493175362786
DON03045,camp_invitation,0.09100000000000003,0.72,0.444415448332339,0.535415448332339
DON01138,phone_call,0.11199999999999999,0.8,0.32803760463012055,0.44003760463012054
DON03167,camp_invitation,0.09100000000000003,0.72,0.4865864611279905,0.5775864611279905
DON02801,phone_call,0.11199999999999993,0.8,0.45510775509657114,0.5671077550965711
DON01566,camp_invitation,0.09099999999999997,0.72,0.4973139220034558,0.5883139220034558
DON02697,camp_invitation,0.09100000000000003,0.72,0.4551597313256733,0.5461597313256733
DON01598,phone_call,0.07999999999999996,0.8,0.6493071353854458,0.7293071353854458
DON02737,camp_invitation,0.09099999999999997,0.72,0.4180939461697911,0.5090939461697911
DON02329,phone_call,0.07999999999999996,0.8,0.6611243614970008,0.7411243614970008
DON00283,camp_invitation,0.09099999999999997,0.72,0.44587376515158905,0.536873765151589
DON03402,camp_invitation,0.09100000000000003,0.72,0.4198881768525124,0.5108881768525124
DON00745,phone_call,0.07999999999999996,0.8,0.5721917800044012,0.6521917800044011
DON01209,phone_call,0.07999999999999996,0.8,0.5623832215666806,0.6423832215666806
DON02869,phone_call,0.11199999999999999,0.8,0.5914416338350235,0.7034416338350234
DON00179,phone_call,0.07999999999999996,0.8,0.6357229900999833,0.7157229900999833
DON00823,phone_call,0.07999999999999996,0.8,0.5570417517722809,0.6370417517722808
DON01241,phone_call,0.07999999999999996,0.8,0.5435708910786999,0.6235708910786999
DON00829,phone_call,0.07999999999999996,0.8,0.6314818847183684,0.7114818847183684
DON02368,camp_invitation,0.09100000000000003,0.72,0.3871725321698173,0.4781725321698173
DON01101,camp_invitation,0.09099999999999997,0.72,0.45735977927870397,0.5483597792787039
DON03232,phone_call,0.07999999999999996,0.8,0.5389576645342808,0.6189576645342808
DON02935,camp_invitation,0.09099999999999997,0.72,0.5599179066405694,0.6509179066405694
DON01969,camp_invitation,0.09100000000000003,0.72,0.44473149421002206,0.5357314942100221
DON00553,camp_invitation,0.09100000000000003,0.72,0.4875027108902225,0.5785027108902225
DON02994,camp_invitation,0.09099999999999997,0.72,0.4276613863437393,0.5186613863437393
DON03087,phone_call,0.07999999999999996,0.8,0.6015861732868277,0.6815861732868277
DON02747,phone_call,0.07999999999999996,0.8,0.5349319290982143,0.6149319290982143
DON01214,phone_call,0.07999999999999996,0.8,0.622741151085184,0.702741151085184
DON02262,camp_invitation,0.09099999999999997,0.72,0.4372359063311294,0.5282359063311294
DON00280,phone_call,0.07999999999999996,0.8,0.5268454065534054,0.6068454065534054
DON02476,phone_call,0.07999999999999996,0.8,0.6168313648022705,0.6968313648022705
DON01238,camp_invitation,0.09100000000000003,0.72,0.4277582488993957,0.5187582488993957
DON03201,camp_invitation,0.09100000000000003,0.72,0.4170244561795809,0.5080244561795809
DON00711,camp_invitation,0.09100000000000003,0.72,0.4524042148631196,0.5434042148631196
DON01374,camp_invitation,0.09100000000000003,0.72,0.4260536587052865,0.5170536587052865
DON00549,camp_invitation,0.09099999999999997,0.72,0.5384565443374107,0.6294565443374107
DON03116,camp_invitation,0.09099999999999997,0.72,0.508847614739013,0.5998476147390129
DON03254,phone_call,0.07999999999999996,0.8,0.6466959430385713,0.7266959430385712
DON03366,phone_call,0.07999999999999996,0.8,0.4904397488856169,0.5704397488856169
DON00205,phone_call,0.07999999999999996,0.8,0.5258408432439465,0.6058408432439465
DON03043,phone_call,0.07999999999999996,0.8,0.6314063785159386,0.7114063785159386
DON00130,phone_call,0.07999999999999996,0.8,0.6268875664605441,0.7068875664605441
DON03292,phone_call,0.07999999999999996,0.8,0.567510359303758,0.647510359303758
DON03430,phone_call,0.07999999999999996,0.8,0.6473913497381328,0.7273913497381328
DON03211,phone_call,0.07999999999999996,0.8,0.5480054055261648,0.6280054055261648
DON01900,phone_call,0.07999999999999996,0.8,0.5415845753475216,0.6215845753475215
DON02181,phone_call,0.07999999999999996,0.8,0.606402238485402,0.6864022384854019
DON03080,phone_call,0.07999999999999996,0.8,0.5800247260542615,0.6600247260542614
DON01431,phone_call,0.11199999999999993,0.8,0.4562881521279802,0.5682881521279801
DON01540,camp_invitation,0.09099999999999997,0.72,0.5268009109055637,0.6178009109055637
DON03345,camp_invitation,0.09099999999999997,0.72,0.4842341758245635,0.5752341758245635
DON02016,phone_call,0.11199999999999999,0.8,0.37552126571234046,0.48752126571234045
DON00100,camp_invitation,0.09100000000000003,0.72,0.4016106547013059,0.49261065470130594
DON01875,camp_invitation,0.09099999999999997,0.72,0.4955992820577553,0.5865992820577552
DON02064,camp_invitation,0.09099999999999997,0.72,0.5488775088684252,0.6398775088684252
DON01204,camp_invitation,0.09099999999999997,0.72,0.4305139788384921,0.521513978838492
DON00494,camp_invitation,0.09099999999999997,0.72,0.5013693623156179,0.5923693623156179
DON00876,camp_invitation,0.09099999999999997,0.72,0.423769143240171,0.514769143240171
DON03245,camp_invitation,0.09100000000000003,0.72,0.43847396833752345,0.5294739683375235
DON00428,phone_call,0.11200000000000004,0.8,0.4377922389600329,0.5497922389600329
DON01859,camp_invitation,0.09100000000000003,0.72,0.4081408731995368,0.4991408731995368
DON03449,camp_invitation,0.09100000000000003,0.72,0.4091575608312456,0.5001575608312456
DON02837,camp_invitation,0.09100000000000003,0.72,0.43007195578408836,0.5210719557840884
DON02135,camp_invitation,0.09100000000000003,0.72,0.4081435197055347,0.4991435197055347
DON00989,camp_invitation,0.09100000000000003,0.72,0.4979649681315608,0.5889649681315609
DON01844,camp_invitation,0.09100000000000003,0.72,0.4164445896714278,0.5074445896714278
DON03206,phone_call,0.11199999999999999,0.8,0.3589260008508631,0.4709260008508631
DON02144,phone_call,0.11199999999999993,0.8,0.43976011696361644,0.5517601169636164
DON00548,camp_invitation,0.09100000000000003,0.72,0.4440066589401482,0.5350066589401482
DON00951,phone_call,0.07999999999999996,0.8,0.5577511087215141,0.6377511087215141
DON00302,phone_call,0.07999999999999996,0.8,0.6488124875439787,0.7288124875439786
DON00244,phone_call,0.07999999999999996,0.8,0.6302772024355875,0.7102772024355875
DON00497,phone_call,0.07999999999999996,0.8,0.5443106891639107,0.6243106891639106
DON02469,camp_invitation,0.09099999999999997,0.72,0.5210837936882701,0.61208379368827
DON03381,phone_call,0.07999999999999996,0.8,0.5096174428063237,0.5896174428063237
DON02654,phone_call,0.07999999999999996,0.8,0.5423768993538205,0.6223768993538205
DON02608,phone_call,0.07999999999999996,0.8,0.48942491529046717,0.5694249152904671
DON01705,phone_call,0.07999999999999996,0.8,0.6241231006673579,0.7041231006673578
DON03115,phone_call,0.11199999999999999,0.8,0.5369052857956123,0.6489052857956122
DON02431,phone_call,0.07999999999999996,0.8,0.5934826871969205,0.6734826871969205
DON01502,camp_invitation,0.09099999999999997,0.72,0.53517022688085,0.62617022688085
DON02950,phone_call,0.07999999999999996,0.8,0.6026166751451554,0.6826166751451553
DON01208,camp_invitation,0.09099999999999997,0.72,0.5479728802063584,0.6389728802063583
DON01635,camp_invitation,0.09100000000000003,0.72,0.34741259603146146,0.4384125960314615
DON00483,camp_invitation,0.09100000000000003,0.72,0.37047704063904935,0.4614770406390494
DON01059,camp_invitation,0.09100000000000003,0.72,0.34896398060557615,0.4399639806055762
DON03492,camp_invitation,0.09100000000000003,0.72,0.3643013462522512,0.4553013462522512
DON00438,camp_invitation,0.09099999999999997,0.72,0.5424814366408904,0.6334814366408904
DON02179,camp_invitation,0.09100000000000003,0.72,0.43322751942000665,0.5242275194200067
DON00035,phone_call,0.11199999999999999,0.8,0.41614940817022117,0.5281494081702212
DON03387,phone_call,0.07999999999999996,0.8,0.5940976902272289,0.6740976902272289
DON02449,camp_invitation,0.09100000000000003,0.72,0.4111862211734029,0.502186221173403
DON00407,camp_invitation,0.09099999999999997,0.72,0.4218932873856681,0.5128932873856681
DON02937,camp_invitation,0.09100000000000003,0.72,0.48859505759425687,0.5795950575942569
DON02248,camp_invitation,0.09100000000000003,0.72,0.3716861775014834,0.46268617750148344
DON02230,camp_invitation,0.09100000000000003,0.72,0.40381930357992896,0.494819303579929
DON01486,camp_invitation,0.09099999999999997,0.72,0.4167840131498618,0.5077840131498618
DON01478,camp_invitation,0.09100000000000003,0.72,0.4355024112508225,0.5265024112508225
DON03348,camp_invitation,0.09100000000000003,0.72,0.3682087018005404,0.4592087018005404
DON01532,camp_invitation,0.09099999999999997,0.72,0.4370976463134171,0.528097646313417
DON00339,camp_invitation,0.09100000000000003,0.72,0.371220853626925,0.462220853626925
DON02071,camp_invitation,0.09099999999999997,0.72,0.4506917838107043,0.5416917838107043
DON01085,phone_call,0.07999999999999996,0.8,0.5706861523328493,0.6506861523328492
DON03376,camp_invitation,0.09100000000000003,0.72,0.4076142216501042,0.4986142216501042
DON03130,camp_invitation,0.09099999999999997,0.72,0.4367928256432071,0.5277928256432071
DON02220,phone_call,0.11199999999999999,0.8,0.5647115061812443,0.6767115061812443
DON01457,phone_call,0.07999999999999996,0.8,0.5869963360092362,0.6669963360092361
DON00741,phone_call,0.11200000000000004,0.8,0.4818387255194381,0.5938387255194382
DON01933,phone_call,0.07999999999999996,0.8,0.5800627493273156,0.6600627493273156
DON00041,camp_invitation,0.09100000000000003,0.72,0.36540134610783903,0.45640134610783906
DON01039,phone_call,0.07999999999999996,0.8,0.5308586232212221,0.6108586232212221
DON02352,camp_invitation,0.09099999999999997,0.72,0.5202225357247766,0.6112225357247766
DON02692,camp_invitation,0.09099999999999997,0.72,0.4360289204382466,0.5270289204382466
DON02643,phone_call,0.11199999999999999,0.8,0.3146799177436921,0.42667991774369207
DON02367,camp_invitation,0.09100000000000003,0.72,0.38894376383197227,0.4799437638319723
DON01032,camp_invitation,0.09100000000000003,0.72,0.32630526821167194,0.41730526821167196
DON02024,phone_call,0.07999999999999996,0.8,0.6563292149748208,0.7363292149748207
DON02025,camp_invitation,0.09099999999999997,0.72,0.5276559096474839,0.6186559096474838
DON00126,phone_call,0.08000000000000002,0.8,0.4581671757620461,0.5381671757620461
DON01337,phone_call,0.11199999999999999,0.8,0.4307592554633768,0.5427592554633768
DON03215,phone_call,0.07999999999999996,0.8,0.5237889237892602,0.6037889237892602
DON02892,phone_call,0.11199999999999993,0.8,0.395791902417492,0.507791902417492
DON02870,phone_call,0.07999999999999996,0.8,0.6555598578092439,0.7355598578092438
DON01965,camp_invitation,0.09100000000000003,0.72,0.42665117552780024,0.5176511755278003
DON01733,phone_call,0.07999999999999996,0.8,0.6110840496028781,0.6910840496028781
DON00081,phone_call,0.07999999999999996,0.8,0.5930422184254286,0.6730422184254286
DON00314,camp_invitation,0.09099999999999997,0.72,0.4565381964989913,0.5475381964989913
DON01728,phone_call,0.07999999999999996,0.8,0.5766112478702561,0.656611247870256
DON02861,phone_call,0.07999999999999996,0.8,0.6251458395816757,0.7051458395816756
DON00305,camp_invitation,0.09099999999999997,0.72,0.6012504902514637,0.6922504902514637
DON01811,phone_call,0.07999999999999996,0.8,0.561306248965054,0.641306248965054
DON03034,phone_call,0.07999999999999996,0.8,0.668777422660603,0.748777422660603
DON01971,phone_call,0.07999999999999996,0.8,0.5545073885681779,0.6345073885681779
DON02260,camp_invitation,0.09099999999999997,0.72,0.4790134822045323,0.5700134822045323
DON02912,phone_call,0.07999999999999996,0.8,0.52174502663674,0.60174502663674
DON02514,camp_invitation,0.09100000000000003,0.72,0.45746872182525194,0.548468721825252
DON03185,phone_call,0.07999999999999996,0.8,0.5490005672110094,0.6290005672110094
DON03246,phone_call,0.07999999999999996,0.8,0.571798978284972,0.6517989782849719
DON00813,phone_call,0.07999999999999996,0.8,0.6257960763081872,0.7057960763081872
DON00390,phone_call,0.07999999999999996,0.8,0.6446849584384622,0.7246849584384621
DON03049,phone_call,0.07999999999999996,0.8,0.5799912696589643,0.6599912696589643
DON00057,phone_call,0.07999999999999996,0.8,0.5920479536833081,0.672047953683308
DON03024,phone_call,0.07999999999999996,0.8,0.6057984178851973,0.6857984178851972
DON00077,phone_call,0.07999999999999996,0.8,0.5743552430944416,0.6543552430944416
DON02915,phone_call,0.07999999999999996,0.8,0.5748545065606161,0.6548545065606161
DON00184,phone_call,0.07999999999999996,0.8,0.5825167353442542,0.6625167353442541
DON03228,phone_call,0.07999999999999996,0.8,0.6639063998387212,0.7439063998387212
DON00760,phone_call,0.07999999999999996,0.8,0.6021652127487654,0.6821652127487654
DON01116,phone_call,0.07999999999999996,0.8,0.5995360764203985,0.6795360764203985
DON02709,phone_call,0.07999999999999996,0.8,0.6094070507239819,0.6894070507239819
DON02420,phone_call,0.07999999999999996,0.8,0.6142256149764982,0.6942256149764982
DON02658,phone_call,0.07999999999999996,0.8,0.6275733283452672,0.7075733283452672
DON00391,phone_call,0.07999999999999996,0.8,0.613988741171575,0.6939887411715749
DON01638,phone_call,0.07999999999999996,0.8,0.6163847546131633,0.6963847546131633
DON00101,camp_invitation,0.09099999999999997,0.72,0.43234446564951023,0.5233444656495102
DON01603,camp_invitation,0.09100000000000003,0.72,0.36372836719228185,0.4547283671922819
DON00293,camp_invitation,0.09100000000000003,0.72,0.3885139273077417,0.4795139273077417
DON01941,phone_call,0.07999999999999996,0.8,0.6054716666307185,0.6854716666307185
DON01873,phone_call,0.07999999999999996,0.8,0.5999926768008343,0.6799926768008343
DON03145,phone_call,0.07999999999999996,0.8,0.5243378960121206,0.6043378960121205
DON01092,phone_call,0.11199999999999999,0.8,0.31709202600357483,0.4290920260035748
DON01843,phone_call,0.07999999999999996,0.8,0.5775984610637394,0.6575984610637393
DON00704,phone_call,0.11199999999999999,0.8,0.3872107434525278,0.4992107434525278
DON00935,camp_invitation,0.09099999999999997,0.72,0.4566780359902458,0.5476780359902458
DON00054,camp_invitation,0.09099999999999997,0.72,0.447976987090293,0.538976987090293
DON02566,camp_invitation,0.09100000000000003,0.72,0.4166791236503558,0.5076791236503558
DON01186,camp_invitation,0.09099999999999997,0.72,0.5121016814120761,0.6031016814120761
DON03172,phone_call,0.07999999999999996,0.8,0.5609729075120524,0.6409729075120524
DON02465,phone_call,0.07999999999999996,0.8,0.5578362391341851,0.6378362391341851
DON02283,phone_call,0.07999999999999996,0.8,0.5771784966214974,0.6571784966214974
DON01660,phone_call,0.08000000000000002,0.8,0.4718082947895344,0.5518082947895344
DON01252,phone_call,0.07999999999999996,0.8,0.6111055212603014,0.6911055212603013
DON02093,camp_invitation,0.09099999999999997,0.72,0.5066954111128354,0.5976954111128354
DON01749,camp_invitation,0.09099999999999997,0.72,0.4271774946848941,0.518177494684894
DON03084,camp_invitation,0.09100000000000003,0.72,0.3823517906631419,0.4733517906631419
DON01979,camp_invitation,0.09099999999999997,0.72,0.43235319726091104,0.523353197260911
DON02502,phone_call,0.07999999999999996,0.8,0.5537609951178736,0.6337609951178735
DON01694,phone_call,0.07999999999999996,0.8,0.6159112736294458,0.6959112736294457
DON00684,phone_call,0.07999999999999996,0.8,0.59427995099657,0.67427995099657
DON01879,phone_call,0.07999999999999996,0.8,0.5729112380264371,0.652911238026437
DON00573,phone_call,0.07999999999999996,0.8,0.5733145575939637,0.6533145575939636
DON02499,phone_call,0.07999999999999996,0.8,0.5901649343194241,0.670164934319424
DON01143,phone_call,0.07999999999999996,0.8,0.6211681745342035,0.7011681745342034
DON01623,phone_call,0.07999999999999996,0.8,0.6216146507956715,0.7016146507956714
DON00495,phone_call,0.07999999999999996,0.8,0.5788110687852847,0.6588110687852846
DON00145,phone_call,0.07999999999999996,0.8,0.593925949833802,0.6739259498338019
DON03308,phone_call,0.07999999999999996,0.8,0.5563516214557424,0.6363516214557423
DON01753,camp_invitation,0.09099999999999997,0.72,0.4294989205793137,0.5204989205793137
DON02468,camp_invitation,0.09100000000000003,0.72,0.4278089194576962,0.5188089194576962
DON00535,camp_invitation,0.09100000000000003,0.72,0.47580266965915824,0.5668026696591583
DON02718,phone_call,0.07999999999999996,0.8,0.5944490591782554,0.6744490591782554
DON01988,camp_invitation,0.09100000000000003,0.72,0.3575491820210552,0.4485491820210552
DON00422,camp_invitation,0.09099999999999997,0.72,0.4206833645631426,0.5116833645631426
DON03193,camp_invitation,0.09100000000000003,0.72,0.38093821844450054,0.47193821844450057
DON02426,camp_invitation,0.09099999999999997,0.72,0.42247186164199324,0.5134718616419932
DON02564,phone_call,0.11199999999999999,0.8,0.39680025839930677,0.5088002583993068
DON01110,phone_call,0.07999999999999996,0.8,0.5482399645372883,0.6282399645372883
DON01428,camp_invitation,0.09099999999999997,0.72,0.5600444704419478,0.6510444704419478
DON01461,camp_invitation,0.09099999999999997,0.72,0.5114365833236114,0.6024365833236114
DON01145,camp_invitation,0.09099999999999997,0.72,0.41408428154028376,0.5050842815402837
DON00516,phone_call,0.07999999999999996,0.8,0.5677748391544426,0.6477748391544426
DON02858,camp_invitation,0.09100000000000003,0.72,0.34566238301022156,0.4366623830102216
DON00865,phone_call,0.07999999999999996,0.8,0.6085634172957911,0.6885634172957911
DON02644,camp_invitation,0.09100000000000003,0.72,0.42409578283889143,0.5150957828388915
DON01636,camp_invitation,0.09099999999999997,0.72,0.4276909575958646,0.5186909575958646
DON00118,camp_invitation,0.09099999999999997,0.72,0.5274694694615804,0.6184694694615803
DON00487,phone_call,0.07999999999999996,0.8,0.5272561244812344,0.6072561244812343
DON03307,camp_invitation,0.09100000000000003,0.72,0.3570156550219938,0.4480156550219938
DON02674,camp_invitation,0.09100000000000003,0.72,0.3418243658646272,0.43282436586462725
DON00732,phone_call,0.07999999999999996,0.8,0.5609870776312963,0.6409870776312963
DON01455,camp_invitation,0.09099999999999997,0.72,0.4372088031891823,0.5282088031891823
DON02491,phone_call,0.11199999999999999,0.8,0.3761436290099253,0.4881436290099253
DON00203,camp_invitation,0.09099999999999997,0.72,0.4617237440219354,0.5527237440219354
DON00426,phone_call,0.07999999999999996,0.8,0.5901129505094262,0.6701129505094262
DON02767,phone_call,0.07999999999999996,0.8,0.6042484252865963,0.6842484252865962
DON00832,phone_call,0.07999999999999996,0.8,0.5814259070970449,0.6614259070970449
DON00908,camp_invitation,0.09099999999999997,0.72,0.508782351533747,0.5997823515337469
DON02390,phone_call,0.07999999999999996,0.8,0.5607677582618646,0.6407677582618646
DON02628,phone_call,0.07999999999999996,0.8,0.594294885497645,0.6742948854976449
DON01671,phone_call,0.07999999999999996,0.8,0.6300727989682962,0.7100727989682961
DON02003,phone_call,0.07999999999999996,0.8,0.6239895422496589,0.7039895422496588
DON01299,phone_call,0.07999999999999996,0.8,0.5647494692943732,0.6447494692943732
DON00250,camp_invitation,0.09100000000000003,0.72,0.4259029612145106,0.5169029612145106
DON01848,phone_call,0.11199999999999999,0.8,0.42169151357084333,0.5336915135708433
DON01681,phone_call,0.11199999999999999,0.8,0.4997848191249641,0.6117848191249641
DON02681,camp_invitation,0.09100000000000003,0.72,0.3550555123262784,0.44605551232627844
DON02126,phone_call,0.07999999999999996,0.8,0.5829244604782599,0.6629244604782598
DON00710,phone_call,0.11199999999999999,0.8,0.40426714424009935,0.5162671442400993
DON02267,camp_invitation,0.09100000000000003,0.72,0.4467130764382607,0.5377130764382607
DON01663,camp_invitation,0.09099999999999997,0.72,0.4350891403225413,0.5260891403225413
DON02599,camp_invitation,0.09099999999999997,0.72,0.44877900014896777,0.5397790001489677
DON01883,camp_invitation,0.09099999999999997,0.72,0.4401014158911871,0.5311014158911871
DON03340,camp_invitation,0.09100000000000003,0.72,0.46603792507466973,0.5570379250746698
DON03061,camp_invitation,0.09099999999999997,0.72,0.504829412171737,0.595829412171737
DON03393,phone_call,0.11199999999999999,0.8,0.37695445350398776,0.48895445350398775
DON02650,camp_invitation,0.09099999999999997,0.72,0.5445880774428506,0.6355880774428506
DON02548,camp_invitation,0.09099999999999997,0.72,0.5648212663847543,0.6558212663847542
DON01981,camp_invitation,0.09099999999999997,0.72,0.4898132990993107,0.5808132990993107
DON00069,phone_call,0.07999999999999996,0.8,0.5683049003949886,0.6483049003949886
DON01725,phone_call,0.07999999999999996,0.8,0.575629272605515,0.655629272605515
DON02853,camp_invitation,0.09100000000000003,0.72,0.3165933846786194,0.40759338467861944
DON03220,camp_invitation,0.09100000000000003,0.72,0.35675736897921634,0.44775736897921636
DON00025,phone_call,0.11199999999999993,0.8,0.4395851260658045,0.5515851260658045
DON02403,phone_call,0.11199999999999999,0.8,0.3641175063310231,0.47611750633102307
DON02723,phone_call,0.07999999999999996,0.8,0.5975769565014974,0.6775769565014974
DON00505,camp_invitation,0.09099999999999997,0.72,0.4170968552831895,0.5080968552831895
DON00568,phone_call,0.07999999999999996,0.8,0.565476019460759,0.6454760194607589
DON00708,phone_call,0.07999999999999996,0.8,0.5944966296642449,0.6744966296642448
DON00079,camp_invitation,0.09099999999999997,0.72,0.415547854406076,0.506547854406076
DON01786,phone_call,0.11199999999999999,0.8,0.3630105218165403,0.4750105218165403
DON01449,phone_call,0.11199999999999999,0.8,0.3925045579678551,0.5045045579678551
DON03423,phone_call,0.07999999999999996,0.8,0.5063544134122826,0.5863544134122826
